,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rachel's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
41,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cafe Unfiltered,"Blondel, Jean-Philippe",1954404204,9781954404205,1954404204,232        pp,3.59,61,unknown,"Jul 11, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I think this is the first book I’ve read that is about daily life post pandemic. Set in a cafe and explores the relearning of in person human connectiI think this is the first book I’ve read that is about daily life post pandemic. Set in a cafe and explores the relearning of in person human connection. Should have resonated more with me than it did considering I worked in a bar post pandemic. Something was off. Too many characters and not enough fleshing of them out maybe?...more,Notes are private!,0,2,1,"Aug 15, 2023","Aug 16, 2023","Aug 15, 2023",,Paperback,view (with text),/book/show/123245858-cafe-unfiltered
42,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unbreakable Heart of Oliva Denaro: A Novel,"Ardone, Viola",0063276887,9780063276888,0063276887,352        pp,4.40,"7,625","Sep 25, 2021","May 09, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Some plot holes but a  on the back of this book captured it the best. A simple story that explains itself. Short chapters that made this easy toSome plot holes but a  on the back of this book captured it the best. A simple story that explains itself. Short chapters that made this easy to snap up despite tough phrases and harsh realities of girlhood and womanhood....more,Notes are private!,0,2,1,"Jul 31, 2023","Aug 03, 2023","Jul 31, 2023",,Hardcover,view (with text),/book/show/62119791-the-unbreakable-heart-of-oliva-denaro
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lager Queen of Minnesota,"Stradal, J. Ryan*",0399563059,9780399563058,0399563059,349        pp,4.01,"41,211",Jul 2019,"Jul 23, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Tender and wholesome. Some plot holes that bothered me and skipping over some relationships that could have been more fleshed out but also I bought thTender and wholesome. Some plot holes that bothered me and skipping over some relationships that could have been more fleshed out but also I bought this solely to be reminded of home. And I was. Goal achieved. ...more,Notes are private!,0,2,1,"Jul 25, 2023","Jul 31, 2023","Jul 25, 2023",,Hardcover,view (with text),/book/show/42203363-the-lager-queen-of-minnesota
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Intangibles: Big-League Stories and Strategies for Winning the Mental Game-in Baseball and in Life,"Miller, Geoff*",1618220160,9781618220165,1618220160,268        pp,4.08,50,"Aug 01, 2012","Aug 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I refuse to rate this book because I read it to help with work. Mucho learning!,Notes are private!,0,2,1,"Jul 23, 2023","Jul 23, 2023","Jul 23, 2023",,Paperback,view (with text),/book/show/15768091-intangibles
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Nash's Ashes,"Adler, Sarah*",0593547799,9780593547793,0593547799,352        pp,4.06,"28,864","May 23, 2023","May 23, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I still love a man written by a woman. Fun and flirty with a protagonist who is so lively she crawls out of the page and sits with you.,Notes are private!,0,2,1,"Jul 17, 2023","Jul 18, 2023","Jul 17, 2023",,Paperback,view (with text),/book/show/62296523-mrs-nash-s-ashes
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cold Nights of Childhood,"Özlü, Tezer",1788168712,9781788168717,1788168712,96        pp,3.90,"5,952",1980,"Feb 02, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This is my new favorite short story. Aggressively beautiful and haunting with descriptions of what it means to love life while fighting the self. ÖzlüThis is my new favorite short story. Aggressively beautiful and haunting with descriptions of what it means to love life while fighting the self. Özlü pulls her brain and soul out of her and puts it on paper. Devastating. Breathtaking. I had to pause multiple times while reading this to soak in her thoughts for and against herself. A short story that is a desperate plea for herself to love life and survive....more,Notes are private!,0,5,1,"Jul 15, 2023","Jul 16, 2023","Jul 15, 2023",,Paperback,view (with text),/book/show/61157636-cold-nights-of-childhood
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Small Gods        (Discworld, #13)","Pratchett, Terry",0552152978,9780552152976,0552152978,389        pp,4.32,"121,479",1992,"Sep 06, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book came to me highly recommended by my good friend Rebecca! Super sarcastic and witty with compelling characters that weasel your way into yourThis book came to me highly recommended by my good friend Rebecca! Super sarcastic and witty with compelling characters that weasel your way into your head. Hilarious writing about gods, belief, history, and what humans tell themselves to make it through the day. Can take what you want from this. Can’t recommend it enough!...more",Notes are private!,0,4,1,"Jul 11, 2023","Jul 15, 2023","Jul 11, 2023",,Paperback,view (with text),/book/show/34484.Small_Gods
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cellist of Sarajevo,"Galloway, Steven",1594489866,9781594489860,1594489866,235        pp,4.00,"40,999","Apr 08, 2008","May 15, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A very sad book. Short chapters and biting sentences about human connection and war. Loss and grief are big.,Notes are private!,0,3,1,"Jul 02, 2023","Jul 10, 2023","Jul 02, 2023",,Hardcover,view (with text),/book/show/2475251.The_Cellist_of_Sarajevo
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Olga Dies Dreaming,"Gonzalez, Xochitl*",1250786177,9781250786173,1250786177,369        pp,3.99,"61,761","Jan 04, 2022","Jan 04, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A very moving book that covered a lot of history with 2 complex characters. Things got a little frazzled at certain points and some plot pieces weren’A very moving book that covered a lot of history with 2 complex characters. Things got a little frazzled at certain points and some plot pieces weren’t fully tied together. Fantastic character development/dialogue/emotional complexity and intelligence but the plot left me wanting more. ...more,Notes are private!,0,3,1,"Jun 25, 2023","Jun 28, 2023","Jun 25, 2023",,Hardcover,view (with text),/book/show/57693171-olga-dies-dreaming
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Woman on Fire,"Barr, Lisa*",0063040883,9780063040885,0063040883,416        pp,4.00,"28,941","Mar 01, 2022","Mar 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Solid, fun fiction read about the drama of the art world. Inspired me to be better about going to the Met and learning about artistic history!!",Notes are private!,0,3,1,"Jun 23, 2023","Jun 24, 2023","Jun 23, 2023",,Paperback,view (with text),/book/show/58275730-woman-on-fire
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sleepless Nights,"Hardwick, Elizabeth",0940322722,9780940322721,0940322722,128        pp,3.65,"3,575",1979,"Sep 13, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A must read if you love short paragraphs and biting sentences. I haven’t willingly annotated a book in years (thanks English major), but I willingly gA must read if you love short paragraphs and biting sentences. I haven’t willingly annotated a book in years (thanks English major), but I willingly grabbed a pen to mark up this one....more",Notes are private!,0,3,1,"Jun 15, 2023","Jun 20, 2023","Jun 15, 2023",,Paperback,view (with text),/book/show/347413.Sleepless_Nights
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary Girls,"Díaz, Jaquira*",1616209135,9781616209131,1616209135,321        pp,4.04,"4,787","Oct 29, 2019","Oct 29, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very raw memoir that is open, deeply honest, and begging to be heard.",Notes are private!,0,4,1,"May 27, 2023","May 31, 2023","May 27, 2023",,Hardcover,view (with text),/book/show/42152409-ordinary-girls
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blindness,"Saramago, José",,,B003T0GBOM,349        pp,4.17,"289,762",1995,"Aug 23, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A remarkably intense book that forces detailed examination of what happens if humans go blind. This book burrows itself into your mind and draws new aA remarkably intense book that forces detailed examination of what happens if humans go blind. This book burrows itself into your mind and draws new attention to crowds and how we go about our daily life. Saramago showcases the strength and adaptability of the human spirit in adversity. A book that straddles the line of good and evil and what those mean in context....more,Notes are private!,0,4,1,"May 22, 2023","Jun 14, 2023","May 22, 2023",,Kindle Edition,view (with text),/book/show/40495148-blindness
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Plus One        (A Brush with Love, #3)","Eddings, Mazey*",1250847044,9781250847041,1250847044,307        pp,3.71,"13,988","Apr 04, 2023","Apr 04, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Got this in a book subscription box and just read it in 2 hours (no joke). A cute little romance book that has the undercurrent of taking care of yourGot this in a book subscription box and just read it in 2 hours (no joke). A cute little romance book that has the undercurrent of taking care of your mental health!!...more,Notes are private!,0,4,2,"May 18, 2023not set","May 18, 2023not set","May 18, 2023",,Paperback,view (with text),/book/show/60784545-the-plus-one
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happy Place,"Henry, Emily*",0593441273,9780593441275,0593441273,400        pp,4.02,"784,467","Apr 25, 2023","Apr 25, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I understand the hype around this, but I don’t understand why it’s making people sob their eyes out. I may have set my expectations too high and thougI understand the hype around this, but I don’t understand why it’s making people sob their eyes out. I may have set my expectations too high and thought my heart was going to get ripped out. It is a very beautiful book about what it means to get in our own way. It’s a story about loving people in the ways we know and learning how others express love. This book defines the question - how are people supposed to know we love them if we don’t tell them?...more",Notes are private!,0,4,1,"May 16, 2023","May 17, 2023","May 16, 2023",,Hardcover,view (with text),/book/show/61718053-happy-place
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run River,"Didion, Joan",0679752501,9780679752509,0679752501,272        pp,3.84,"3,551",1963,"Apr 26, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am conflicted. I loved the beginning and the end but struggled with the middle. Joan writes such PAINFUL books and tells stories by circling around I am conflicted. I loved the beginning and the end but struggled with the middle. Joan writes such PAINFUL books and tells stories by circling around her point from different angles. Appreciate that about her but this one felt chaotic to me. To be fair, she also was not the biggest fan of this one. A solid intro novel but not her best. ...more",Notes are private!,0,2,1,"May 15, 2023","May 22, 2023","May 15, 2023",,Paperback,view (with text),/book/show/7831.Run_River
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Summers,"Liberaki, Margarita",1681373300,9781681373300,1681373300,264        pp,3.77,"2,703",1946,"Jul 09, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5-4. Beautiful passages that read of a hot summer day with the sun beating down on you and no cares in the world. Loved the ability to capture nosta3.5-4. Beautiful passages that read of a hot summer day with the sun beating down on you and no cares in the world. Loved the ability to capture nostalgia and weave together long sentences that are poignant. However, there were times where I wasn’t sure of the plot. I think that was the point: to capture the summertime in a book. But it was easy to set this book down and pick it up again without a clue of where you were. Overall: beautiful work and my first reading of Greek fiction that wasn’t mythology based!...more",Notes are private!,0,3,1,"May 06, 2023","May 15, 2023","May 06, 2023",,Paperback,view (with text),/book/show/41774605-three-summers
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Woman, Other","Evaristo, Bernardine",0241364906,9780241364901,0241364906,453        pp,4.29,"231,189","May 02, 2019","May 02, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Masterful storytelling with a framework that I was expecting to be confused by but was not. Shifting across multiple characters throughout a novel andMasterful storytelling with a framework that I was expecting to be confused by but was not. Shifting across multiple characters throughout a novel and maintaining a clear narrative voice as well as unique character voices is no small feat. Evaristo is brilliant, and her characters are marvelous....more",Notes are private!,0,4,1,"Apr 27, 2023","May 06, 2023","Apr 27, 2023",,Kindle Edition,view (with text),/book/show/41081373-girl-woman-other
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Switchcraft: How Agile Thinking Can Help You Adapt and Thrive,"Fox, Elaine",1529357233,9781529357233,B09MTG2NDF,319        pp,3.78,130,unknown,"May 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gavin gave me this book for Christmas. Although there was a lot of quality material, some arguments were not fully fleshed out, which can be a little Gavin gave me this book for Christmas. Although there was a lot of quality material, some arguments were not fully fleshed out, which can be a little annoying as a former psych major. Important read for me in this coaching world and taught me some new strategies to use with the boys....more",Notes are private!,0,1,1,"Apr 20, 2023","Jul 07, 2023","Apr 20, 2023",,Kindle Edition,view (with text),/book/show/61112656-switchcraft
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whispering in French,"Nash, Sophia*",0062471783,9780062471789,0062471783,364        pp,3.31,344,"Aug 01, 2017","Aug 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a 2.5 for me. The only thing that kept me going was the occasional wit that completely evaporated after the climax. Not a very tight plot withThis is a 2.5 for me. The only thing that kept me going was the occasional wit that completely evaporated after the climax. Not a very tight plot with a lot of jumping around, incomplete thoughts, and a desire to touch every “hot topic.”...more",Notes are private!,0,1,1,"Apr 18, 2023","Apr 24, 2023","Apr 18, 2023",,Paperback,view (with text),/book/show/32497900-whispering-in-french
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carrie Soto Is Back,"Reid, Taylor Jenkins*",0593158695,,B09SNYDGR9,371        pp,4.22,"504,629","Aug 30, 2022","Aug 30, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sigh. Something about the way that Taylor Jenkins Reid writes hits my soul. In all her books I have read, I have found glimpses of my father, and findSigh. Something about the way that Taylor Jenkins Reid writes hits my soul. In all her books I have read, I have found glimpses of my father, and finding the people you love in literature is a beautifully understated thing. I cried.This is a light book, meant to be consumed quickly. But it (as most books are) is so much deeper than that. It’s about loss and love. Family and friends. And it’s about the terror and beauty of the pursuit of perfection, what it means to chase your dreams, and how to make peace with the versions of yourself you uncover along the way....more",Notes are private!,0,5,1,"Apr 17, 2023","Apr 26, 2023","Apr 17, 2023",,Kindle Edition,view (with text),/book/show/60437824-carrie-soto-is-back
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slow Days, Fast Company: The World, the Flesh, and L.A.","Babitz, Eve",,,,178        pp,4.10,"17,315",1977,"Jan 01, 1977",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,There is no book in the world I love more than a good story set in the 70s. This was my first pass at reading anything by Eve. Fell in love with the iThere is no book in the world I love more than a good story set in the 70s. This was my first pass at reading anything by Eve. Fell in love with the introduction about her work and continued to love the story. This stands as a light read if you want it to but also possesses deeper meaning if you want....more,Notes are private!,0,2,1,"Apr 14, 2023","Apr 17, 2023","Apr 14, 2023",,Hardcover,view (with text),/book/show/62963.Slow_Days_Fast_Company
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid’s Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,311        pp,4.14,"2,046,948",1985,Apr 1998,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Somehow I ended up reading this book well after it came out. It is a remarkable book: the type I find difficult to read and even more important to rerSomehow I ended up reading this book well after it came out. It is a remarkable book: the type I find difficult to read and even more important to reread. About halfway in, I looked up to see if there was a sequel, which I learned there was but also this was published in the 90s?? Still unraveling that....more",Notes are private!,0,4,1,"Apr 02, 2023","Apr 11, 2023","Apr 02, 2023",,Paperback,view (with text),/book/show/38447.The_Handmaid_s_Tale
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Cities,"Calvino, Italo",0156453800,9780156453806,0156453800,165        pp,4.12,"83,838","Nov 03, 1972",1974,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The type of book that should probably be read multiple times during multiple periods of life. I think I missed a lot but am excited for what I get to The type of book that should probably be read multiple times during multiple periods of life. I think I missed a lot but am excited for what I get to uncover in the future....more,Notes are private!,0,3,1,"Mar 27, 2023","Mar 31, 2023","Mar 27, 2023",,Paperback,view (with text),/book/show/9809.Invisible_Cities
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strike Your Heart,"Nothomb, Amélie",1609454855,9781609454852,1609454855,128        pp,3.91,"6,981","Aug 24, 2017","Sep 11, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Poignant passages but overall a letdown. Wanted more. Was not expecting the structure.,Notes are private!,0,5,1,"Mar 27, 2023","Mar 27, 2023","Mar 27, 2023",,Paperback,view (with text),/book/show/41970693-strike-your-heart
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ex-Wife,"Parrott, Ursula",194602256X,9781946022561,194602256X,232        pp,4.28,"1,206",1929,"May 02, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Did not disappoint. Perfectly brilliant in its ability to transcend time and articulate the parts of life we often lack the words for.,Notes are private!,0,5,1,"Mar 17, 2023","Mar 27, 2023","Mar 17, 2023",,Paperback,view (with text),/book/show/62919597-ex-wife
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hell of a Book,"Mott, Jason*",059333096X,9780593330968,059333096X,323        pp,4.05,"22,966","Jun 29, 2021","Jun 29, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Was in fact a hell of a book. Wonderful. The type of one that forced you to sit and process for some time.,Notes are private!,0,1,1,"Mar 15, 2023","Mar 16, 2023","Mar 15, 2023",,Hardcover,view (with text),/book/show/55964195-hell-of-a-book
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tomorrow, and Tomorrow, and Tomorrow","Zevin, Gabrielle*",,,,401        pp,4.18,"845,447","Jul 05, 2022","Jul 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m not into gaming, so I appreciated the structure of this book to convey larger messages and create analogies. A little long in the middle but overaI’m not into gaming, so I appreciated the structure of this book to convey larger messages and create analogies. A little long in the middle but overall lives up to the hype. ...more",Notes are private!,0,3,1,"Feb 16, 2023","Mar 15, 2023","Feb 16, 2023",,Hardcover,view (with text),/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Range: Why Generalists Triumph in a Specialized World,"Epstein, David*",0735214484,9780735214484,0735214484,352        pp,4.14,"67,780","May 28, 2019","May 28, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very solid book that I’ve read off and on over the last 2 years until forcing myself to finish it now. Interesting read for moving into the post-grad Very solid book that I’ve read off and on over the last 2 years until forcing myself to finish it now. Interesting read for moving into the post-grad world. I am now critically thinking about how I think as well as my learning approach and patterns....more,Notes are private!,0,5,1,"Feb 04, 2023","Feb 15, 2023","Feb 04, 2023",,Hardcover,view (with text),/book/show/41795733-range
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Railroad,"Whitehead, Colson*",0385542364,9780385542364,0385542364,320        pp,4.06,"401,194","Aug 02, 2016","Aug 02, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Colson Whitehead is brilliant. All his works need to be read. Forceful.,Notes are private!,0,2,1,"Jan 30, 2023","Feb 04, 2023","Jan 30, 2023",,Hardcover,view (with text),/book/show/30555488-the-underground-railroad
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal,"Taddeo, Lisa*",1982122129,9781982122126,1982122129,336        pp,3.71,"36,818","Jun 08, 2021","Jun 08, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wanted to like this more than I did, and I think I would like it more if I hadn’t previously read any Joan Didion. Worthwhile nonetheless.",Notes are private!,0,3,1,"Jan 29, 2023","Jan 30, 2023","Jan 29, 2023",,Hardcover,view (with text),/book/show/55711559-animal
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Personal Librarian,"Benedict, Marie*",,,,341        pp,4.06,"167,966","Jun 29, 2021","Jun 29, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I wanted to like this more than I did. I think it was written for a mass media audience and succeeded. Good to learn about a piece of history I didn’tI wanted to like this more than I did. I think it was written for a mass media audience and succeeded. Good to learn about a piece of history I didn’t know. Definitely will visit!...more,Notes are private!,0,3,1,"Jan 29, 2023","Jan 29, 2023","Jan 29, 2023",,Hardcover,view (with text),/book/show/55333938-the-personal-librarian
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beartown        (Beartown, #1)","Backman, Fredrik*",,,B01KG5GQDS,430        pp,4.29,"439,211","Sep 15, 2016",Aug 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Maya recommended this book to me and told me she thought I would read it in a night. She was correct (per usual). Cruised through this and am still reMaya recommended this book to me and told me she thought I would read it in a night. She was correct (per usual). Cruised through this and am still reeling in the emotional aftermath of the raw writing....more,Notes are private!,0,3,1,"Jan 26, 2023","Jan 26, 2023","Jan 26, 2023",,Kindle Edition,view (with text),/book/show/61836843-beartown
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trick Mirror: Reflections on Self-Delusion,"Tolentino, Jia*",0525510540,9780525510543,0525510540,303        pp,4.05,"70,927","Aug 06, 2019","Aug 06, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Forced myself to sit on this before writing a . Not blown away by this. Some really great moments but felt a bit jumpy.,Notes are private!,0,4,1,"Jan 17, 2023","Jan 22, 2023","Jan 17, 2023",,Hardcover,view (with text),/book/show/43126457-trick-mirror
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crossroads,"Franzen, Jonathan",0374181179,9780374181178,0374181179,592        pp,4.06,"56,509","Oct 05, 2021","Oct 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Intense psychological analysis of characters and also an absolute tank of a book. It started getting juicy around page 250 and it’s nearly 600?? Sign Intense psychological analysis of characters and also an absolute tank of a book. It started getting juicy around page 250 and it’s nearly 600?? Sign me up for intense internal monologue. Masterful storytelling and challenging to read at times because it sits funky in the gut. Would recommend. But long....more,Notes are private!,0,4,1,"Dec 29, 2022","Jan 25, 2023","Dec 29, 2022",,Hardcover,view (with text),/book/show/55881796-crossroads
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House of Gucci: A Sensational Story of Murder, Madness, Glamour, and Greed","Forden, Sara Gay",0060937750,9780060937751,0060937750,288        pp,3.44,"14,992",2000,"Oct 09, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am moving into my writing s era for 2023. A true whirlwind of murder, madness, glamour, and greed. I’m not one to understand the fashion worldI am moving into my writing s era for 2023. A true whirlwind of murder, madness, glamour, and greed. I’m not one to understand the fashion world, and this was a great book to dip my toe into luxury fashion history. It detailed family dynamics, brand maintenance, trend evolution, hostile takeovers, and tax evasion. Solid. Tumultuous. Would recommend....more",Notes are private!,0,3,1,"Dec 26, 2022","Dec 28, 2022","Dec 26, 2022",,Paperback,view (with text),/book/show/61013.The_House_of_Gucci
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Fall Out of Love Madly,"Casale, Jana*",0593447727,9780593447727,0593447727,352        pp,3.50,"6,124","Aug 02, 2022","Aug 02, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 13, 2022","Dec 18, 2022","Dec 13, 2022",,Hardcover,view,/book/show/58885789-how-to-fall-out-of-love-madly
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Happy Hour,"Granados, Marlowe",1989919006,9781989919002,1989919006,280        pp,3.51,"20,286","Sep 08, 2020","Sep 08, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 12, 2022","Dec 13, 2022","Dec 12, 2022",,Paperback,view,/book/show/54173267-happy-hour
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversations on Love,"Lunn, Natasha",0241448735,9780241448731,0241448735,320        pp,4.26,"25,906","Jul 08, 2021","Jul 15, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Please read,Notes are private!,0,3,1,"Dec 08, 2022","Dec 11, 2022","Dec 08, 2022",,Hardcover,view (with text),/book/show/57028269-conversations-on-love
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spanish Love Deception        (Spanish Love Deception, #1)","Armas, Elena*",1668002531,9781668002537,,487        pp,3.84,"681,408","Feb 23, 2021","Feb 23, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 27, 2022","Nov 27, 2022","Nov 27, 2022",,ebook,view,/book/show/54189398-the-spanish-love-deception
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hood Feminism: Notes from the Women That a Movement Forgot,"Kendall, Mikki*",,,B07SVVPSNP,287        pp,4.38,"51,293","Feb 25, 2020","Feb 25, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 16, 2022","Dec 05, 2022","Nov 16, 2022",,Kindle Edition,view,/book/show/51120251-hood-feminism
