,user_links,user_ratings,review_text
0,https://www.goodreads.com/user/show/2840210-brandy-painter,Rating 1 out of 5,"Wow.Like so many people, I read this book because my book club chose it. Unlike so many people, I am not impressed. Not even a little bit. A lot of times when a book is rated this high, I tend to think it's me and not the book. But nope. This time I fully believe it's the book.This will be ranty and in the order in which things made me want to rant. No apologies. I should've known things weren't going to go well from the title alone. Crayfish are all over the place, but they don't sing in any of those places.*I definitely knew this wasn't the book for me on the very first page. I absolutely abhor overwrought prose that reads like the author sat down with the intention of writing the next Great American Novel and therefore had a certain number of adjectives and metaphors to fit on each page to prove their work was worth the accolades it was sure to get with sentences like: ""Swamp water is still and dark, having swallowed the light inits muddy throat. Even night crawlers are diurnal in this lair. There are sounds, of course, but compared to the marsh, the swamp is quiet because decomposition is cellular work. Life decays and reeks and returns to the rotted duff; a poignant wallow of death begetting life.""There is beautiful imagery, and then there is pretentious cobbling together of SAT words and figurative language so it seems deep but really isn't. For me, this was the latter. And so much of the book is just that overly flowery language barfed over every page for no reason, saying nothing or not making a lick of sense with what it does say. But it sounds pretty! So! Art!Then there was the massive eye-brow raising I did when I discovered this was taking place in North Carolina. The dialect. AGHHHHH!!!! This is why authors shouldn't use dialect when they write. You have to know a place so well in order to do that. Southern hick does not equal southern hick does not equal southern hick. There are (at the very least) five different dialects spoken in North Carolina. I attended Appalachian State University in Boone. The majority of my professors could tell which region each NC native was from by a couple sentences. I had a few who could get within two counties of where they were born after hearing them speak. Yeah. Kya's father's dialect would be exceedingly different from everyone else in their community as he is from the mountains and they are in the Outer Banks. Those are so distinctive and nothing alike. No one else in the world speaks like the Pamlico Sound people of NC. And it is rather hard to capture its cadence and brogue on page so just don't try. You will fail. (Owens totally failed.) Is that nit-picky? Maybe. But I'm more concerned with how the dialect was used. Every ""good"" person in the book overcame their dialect to learn to speak ""proper"" (ugh I hate even typing that word) English. Are you telling me Kya, who didn't have TV or radio as influence, lost her dialect with no practice and no outside influence because she was just...smart??? Good???? Same with Tate. But Chase kept his so we knew he was bad and a threat. There's some classist nonsense imbedded deep in that, and I am not here for it in any way. It's particularly annoying as it reads the way I imagine people pretend to speak when they're speaking ""southern hick"" to be mockingly superior but have never actually heard a real human in the south speak.**Then I reached the part on p57 where Kya's dad says of his family:""They had land, rich land, raised tobacco and cotton and such. Over near Asheville. Yo' gramma on my side wore bonnets big as wagon wheels and long skirts. We lived in a house wif a verandder that went a'the way around two stories high. It was fine, mighty fine.""I actually took a screenshot and sent it to my husband who was born and lived his entire life ""near Asheville"". His response, ""What in the world?"" What in the world indeed. A. No one from western NC talks like this. And Kya's father didn't move to the OBX until he was an adult, so he would still have his home dialect. Any student of language knows you don't shed and switch an accent easily once you're in adulthood. It takes practice. And even then the results are dodgy. Also this is not how Pamlico people speak anyway. See my rant about dialect above.B. Does Owens know Asheville is in the mountains??? (Tobacco was grown in the mountains though not nearly as much or as successfully as in the Piedmont. Cotton is waaaayyy harder. It gets too cold and rains too much. Also there's just not enough flat, arable land to make it worth the effort. I know there was a cotton mill in Asheville at the time, but I've never heard about people growing the cotton around there. If they were, it had to have failed more than half the time and not because of weevils. It's just not hot enough long enough. And no one was getting rich off agriculture and building plantation style houses there with slaves as was mentioned later in the book. Western NC was not like the Deep South. Because it is MOUNTAINS. Anyone who has ever driven to Asheville from the Piedmont knows exactly how mountainous. It's like flat flat flat whoa we're going UP. There's not enough flat land for plantations.) Then there was the part where Tate's mom went to ASHEVILLE for a bike because they didn't have it at the local store. Like WHAT??? She didn't try Wilmington? She drove past Greenville, Raleigh (the capitol), Durham, Chapel Hill, Greensboro, Winston-Salem, missed exits to CHARLOTTE (the largest city), to drive up a mountain for a bike? Literally no other city in NC had it? it takes SIX HOURS to drive from the Pamlico Sound to Asheville on a good traffic day in the year of our Lord 2019. Do you know how long it would've been in the 50s??? Good Grief, what is this woman's obsession with Asheville? And does she believe it is somewhere near the coast rather than on the complete opposite end of a rather long state?Which is how I knew no matter how smart she sounded or how much she might know about science and wildlife, Delia Owens didn't bother to research squat about North Carolina. Or she did and then disregarded it for whatever reason. Maybe she thought the Outer Banks and Asheville as NC's top tourist destinations were the names she needed to drop to make her book sound authentic??? ¯\_(ツ)_/¯ Huge parts of the novel are a giant snooze fest of nature this nature that and here's some more nature. And also grits. Because this is SOUTHERN y'all. In case it hasn't been hammered in yet.There were some freakin' awkward sexual scenes. Then there were the long drawn out court scenes that were just so tedious. I gathered from these scenes Owens is also unclear about travel times from the Greenville to the OBX. (Also I’m not sure if there ever was a Piedmont Hotel in Greenville, which is in the coastal plain and not the Piedmont. However, there IS one in Waynesville, which is also not in the Piedmont. Waynesville is in the mountains near.....guess where....Asheville.) Someone buy the woman a freakin’ map since she clearly doesn’t know what Google is. The working of the town vs Kya also bothered me. It's like Owens knows that the OBX people are a difficult community to become a part of without truly understanding the whys and hows of it all. Kya's character development was just so frustrating overall. And some of the stuff she accomplishes requires a tremendous suspension of disbelief. Owens definitely wanted the reader to see her a certain way. She is a manic pixie dream girl in a marsh until suddenly she isn't... I was SO MAD about that. Because I hate when men write manic pixie dream girls. But when women do it? I'm enraged. Way to take it to your own gender. Then it turns out Kya should have a shirt that reads, NOT YOUR MANIC PIXIE DREAM GIRL in fluorescent letters. When I got to the end, I was so angry. Because the Kya we got a glimpse of those last couple of pages, WHER THE HECK WAS SHE THE ENTIRE BOOK? I want to read a book about that complicated, brilliant girl and recognize her as such through the whole thing. Ugh. Give me the Kya who can cold-bloodedly commit a well thought out murder, convince a jury she didn't, make a good portion of the community feel guilty for even suspecting her in the first place, and live a happily contented life forever after. It would have been way more interesting than what came up to that point. I FEEL SO CHEATED. And you know it's just because Owens wanted the element of surprise. But it wasn't really THAT surprising. Why wasn't I allowed to appreciate Kya for the vengeful goddess she was in planning that and executing it beautifully. Don't give me this knowledge with no insight AFTER SHE'S DEAD. Let me SEE ALL OF THAT. And finally rant-wise, Owens doesn't seem to know quite what she wants this book to be. Is it an ode to nature? Is it a crime novel? Is it literary fiction? It's kind of like she wanted to write the crime novel but genre writing is too plebeian, so here comes the overwrought language and navel gazing. Because ART. The nature part was her falling back on what she was comfortable with I think. *Crayfish do, I learned from my research, make a noise but we don't often hear it as they can make it underwater as well as out of water. It sounds like tap dancing. No singing even remotely flirted with. Where the Crawdads Tap Dance doesn't have the same ring I guess. And also doesn't narrow things down geographically. I did wonder why it wasn't called Where the Cicadas Sing. Because those sing. And are on a 17 year cycle. Which would have fit PERFECTLY with the timeline of the book. So color me confused. I know NC can be overrun with cicadas, but I'm not sure if the Pamlico region has them or not. Still would have made more sense than the actual title. (Again, it sounds flowery and important. Doesn't mean it has depth or meaning.)**My husband decided at age 13 to get rid of his accent. He worked long and hard at it. He did it by listening to network TV anchors and copying their speech patterns. It took years of concentrated effort. It's still not completely gone though he can pass for not being southern in other parts of the country. And when he's home? It comes back full force with all its dialectic eccentricities. I've lived the majority of my life in the Southern Appalachian mountains. Everyone here still knows I'm an outsider the second I open my mouth despite the fact my midwestern relatives swear up and down I have an accent now. And people here in eastern Tennessee are uncertain about my husband because he sounds kind of like them but not quite. (He's let his accent come back more since settling here because it helps with the not being considered an outsider. That's as important in southern Appalachia as it is in the OBX if you want to be embraced by the community.) But a single gorge changed the dialect between eastern TN Appalachian and western NC Appalachian just enough natives here recognize his accent as being not quite theirs. BY THE WAY my husband was just as smart after training out his accent as he was when he had it at its thickest. He knew he needed it gone to be a journalist, so he got rid of it. He was literally asked to ""speak southern"" by people in Michigan when we lived there briefly more than once so they could laugh about it. Which is f***ed up. Southerners speak the way they do for cultural and geographical reasons and it has nothing to do with the amount of intelligence or righteousness they have."
1,https://www.goodreads.com/user/show/5149179-betsy-robinson,Rating 1 out of 5,"9/8/20 note: Dear Goodreaders, If you loved this book, I'm very happy for you. As a reader and also somebody who works in the publishing industry, I want all readers to like or love as many books as possible, so the fact that you love this book is, in my opinion, a good thing. If reading a review that does not agree with your opinion enrages you, don't read this review. I do not believe there are spoilers in my opinion, but a couple of commenters think there are. So if you have not yet read this book, you may not want to read my review. I read it quite a while ago and have moved on to many more books that I'm more interested in. So I won't be joining conversation in the comments. If you disliked this book, you may enjoy having some company in your opinion. --Betsy RobinsonThe Review (November 18, 2018)Normally I would not finish let alone review a book I disliked as much as I did this one, but since I bought the book and am reading it for my book club, I’ve decided to say what I think:I found the writing of this romance/murder mystery to be painfully split—almost as if there were two different authors: an experienced one for the vivid narrative and an amateur for dialogue and character development (which in fact may be the case, since the author’s an experienced nature writer and this is her first novel).The story is told in two time periods: Young Kya, left alone in the marsh to fend for herself, starts the story in 1952; and police investigate a murder in 1969. The opening lyrical descriptions of the swampland and inner thoughts of the swamp kids had soul—I loved, felt, and smelled the land, sea, air, and dense plants. But when people started talking, the writing became stilted, overwritten, and unbelievable. This happened in the earlier time period with Kya and a boy and the boy and his dad, and same thing with the 1969 police dialogue. The kids’ scenes had an after-school TV special sound and the police scenes sounded canned, like a marshlands-of-North Carolina version of Law and Order, where exposition is awkwardly inserted to move the story forward or there is overwriting that takes away from what could have sounded more authentic to the region. For example, a deputy says to his sheriff:“I’m hungry. Let’s go by the diner on the way out there.” “Well, get ready for an ambush. Everybody in town’s pretty riled up. Chase Andrew’s murder’s the biggest thing’s happened ’round here, maybe ever. Gossip’s goin’ up like smoke signals.”“Well, keep an ear out. We might pick up a tidbit or two. Most ne’er-do-wells can’t keep their mouths shut.”(61)Why not just, “I’m hungry,” and cut to the wonderful description of the Barkley Cove Diner and the scene of people gossiping about the crime? In real life, people do not say everything they’re thinking or narrate everything that’s happening or is going to happen. In fact, most of us lie about what we really think—if we are even self-aware enough to know our subconscious thoughts. Leaving out thoughts, leaving gaps in truth, and trusting the characters a writer has created allows subtext and real character to drive things forward. There is none of that here.I found the character development absurd: Simply put, there are no authentic, complex characters. Kya starts as a believable swamp rat, which is inconsistent with what we learn about the derivation of her parents. Her voice is unbelievably inconsistent throughout the book. Then there are the two one-dimensional romances, one of which allows her to learn to read at age 14 and grow into an educated, sophisticated, poetry-reciting biologist, knowing lyrics to songs she never would have heard, etc., and the other, a sexual relationship where she doesn’t even think about getting pregnant although she seems to have learned all her biology from the esoteric scientific texts she reads.I finished this book by skimming large sections, starting at page 164 when the entire plot became apparent, sans an end-of-book twist which was intellectually fun, but just as unbelievable as the manipulations of Kya’s character. Sorry, friends who adore this book, I’m an outlier on this one, I guess."
2,https://www.goodreads.com/user/show/22227336-susan-stuber,Rating 1 out of 5,"Seeing as to how I skipped most of the second half of the book, I have no choice but to give it one star.There are so many things wrong with it, I hardly know where to start. The only thing it really had going for it was the plot, which was definitely a good one, and it is too bad that it got wrecked. I am at a loss to put this book into any kind of genre. Romance? YA? Courtroom drama? Murder mystery? I rather suspect that the author had the idea, first and foremost, to weave a story around how human behavior imitates that of wildlife, was fascinated by the marsh area of NC and fashioned a story around this. As a result the book neither flies nor swims. We might, on one page, get a lot of scientific information about insects, birds and plants, then we are back to the romance style of “her cheeks burned,” “her groin throbbed as if all her blood had surged there.” “her long hair trailing in the wind” and “he reached out and ran his fingers across her firm breasts.” Did I mention that she had black hair and red lips? And that she spontaneously recites poetry out loud on the beach?Some books have unlikely coincidences, some have downright contrived ones and others have those that are highly unlikely and therefore plain unbelievable. In the first and second cases, a book can still make it if the characterisations, settings and plot are well done. In the third case, unless you are talking about a fairy tale, you have to be either really romantically minded or you just go along with whatever for the sake of entertainment. “Crawdads” falls into the third category.It is rather unbelievable that, even with an abusive and alcoholic father, the rest of the family would simply abandon their six-year old daughter and sister, unless they were totally depraved, which the author portrays them as not. It is unbelievable that not one single adult in the nearby town would know that the girl was in the marsh by herself and thus make some effort to help her. I will put the rest of the “unbelievables” at the bottom in a spoiler alert. Aside from them, there are the errors and other annoying facets.Such as the author’s use of the vernacular, but only for the bad folks. The good folks all speak proper English. Such as the author’s fascination with southern food, especially grits, black-eyed peas and turnip greens, which are mentioned ad-nauseum.Spoiler alert: Unbelievable that the girl, who did not learn to read until age 14, would then go on to become a self-educated scientist and artist and even write several books, all while being entirely on her own in the wilds. It is unbelievable, since she wasn’t that far from town, that she would never seek out any contact with anyone besides her two suitors and an old black couple. Especially since she was a “looker” and wore white cut-off jeans (really??) when she went to town to buy groceries. How could everyone be so mean to her unless she was plain weird (which we are assured she was not). No, it was that all the town’s people were just narrow-minded and mean…except for of course the one golden boy with the golden locks."
3,https://www.goodreads.com/user/show/5032725-debra,Rating 5 out of 5,"All the Stars!!!!!Can I just say that I loved everything about this book and leave it at that!?!Where the Crawdads Sing is a story of resiliency, survival, hope, love, loss, loneliness, desperation, prejudice, determination and strength. This book goes back and forth in time to tell the story of Kya Clark a.k.a. the Marsh girl. She lives on the outskirts of town, in the Marsh, and the locals look down their noses at her, she is judged, ridiculed and bullied. But there are those who show her kindness, friendship, and show her love. Oh, how I loved this book!Kya was a young girl when her Mother walked away without looking back. Soon, all her siblings followed suit, leaving Kya alone with her often absent, drunk, and abusive father. She is left to care for their home, to cook, clean and take care of both of their needs. How her situation pulled on my heartstrings. She had to learn to shop, to cook and to provide food for herself in her father's absence. All while dealing with loneliness, feelings of abandonment and loss. Always wondering when and if her Mother will ever return. She was a smart and clever girl who knew the marsh and found ways to make money and provide for her basic needs. Soon 'Jumpin and his wife, Mable, show her kindness, generosity and love. I dare you not to adore this couple!As Kya grows and learns more about life through her interactions with the creatures of the Marsh, two young men enter her life. One is her brother's older friend, Tate, who teaches her to read and shows her acceptance and happiness. Another brings her hope of a future but won’t introduce her to his friends and family. Could one be her chance at happiness? A chance at belonging? A chance at being accepted? A chance at being loved? A Chance for growth? Or will history repeat itself?In 1969, local football legend, Chase Andrews is found dead. Rumors swirl as to motive and possible suspects. Rumors have been circulating for years about Chase and his involvement with the Marsh girl. Could she be his killer? What motive could she have?This book had a little bit of everything that I love: a likeable main character who pulls at your heartstrings, murder mystery, atmosphere, drama, coming of age, and romance. There are several characters who give and show kindness including, Tate, the cashier who gives back too much change and the couple who make sure Kya has what she needs. What is the saying? Those that have the least to give, give the most! There is a police investigation and court room drama and some twists and turns I did not see coming.This book is beautifully written and contains poetry and vivid descriptions of the Marsh. I highly recommend this book! It's thoughtful, evokes emotion, and transports the reader back in time to the Marsh. I loved every page. Read more of my reviews at www.openbookpost.com"
4,https://www.goodreads.com/user/show/4971692-kristin-kc,Rating 5 out of 5,"*5 Stars, easily!*WHERE THE CRAWDADS SING is a gentle yet symbolic depiction of the valiant survival of Kya Clark—a reclusive young girl who has been abandoned by her parents, siblings, school system, the entire town surrounding her, and what ultimately feels like life itself. Mother Nature has quite literally become Kya’s caretaker, and deep in a lonely Marsh along the North Carolina coast is where Kya will not only hide, but blossom into a primal independent being, coaxed inside the embrace of an indiscriminate wilderness as she embodies its uninhibited spirit. Until a boy from “yonder” befriends Kya, and her lonely existence is shaken straight to its solemn core. Add to that the curious unsolved murder of the town’s local “Golden Boy”, and all that’s left to say is game-on. Although this story delivers one hell of a powerful punch, it is sculpted with a humble hand; a delicate wind that keeps building and building until it ends up emphatically blowing your mind. The writing. Is. Beautiful. Prose so unique and so breathtaking that a single description of a firefly suddenly grows so intimate and probing, and I might have gotten something in my eye—*sniff*. Here you’ll find sentences that read like poetry, with a lyrical rhythm that sways the reader like the gentle rocking of a boat. Yet it is not showy nor over-the-top --- but pretty perfect. Owens doesn't tell us what to think, but alludes to each message through writing so alive you can almost hear it breathing. She carries us through her dense, atmospheric tone and persuades us to seek and find; discover and examine, all on our own. She allows her striking imagery to guide us as the marsh has guided Kya, and I felt as though I could smell the sea and taste the sweetness of new love. Kya’s journey spans years, the reader present from her childhood into maturity. I love this story’s ode to wilderness and Mother Earth with her instinctual need to nurture and protect. I love each character’s flawed nature as well as those redeemed. I love the heart and soul that saturates every inch of this story, and more than anything, I LOVE that spectacularly bold ending! To the reader who appreciates nature’s effortless beauty honored in fiction; to those who seek a love story every bit true as it is tender; to the one who needs a tantalizing murder/mystery to spice things up, and for those who tend to root for the underdog in hopes she’ll someday sparkle like the gem she is—this one’s for you. 
*Traveling Friends Read*
"
5,https://www.goodreads.com/user/show/30181442-yun,Rating 3 out of 5,"Phew, I finally made it through this book! My apologies to everyone who loved this, but unfortunately, I did not, and no one's sadder than me.Reading Where the Crawdads Sing was like stepping back in time to high school, when class-assigned books meant lots of award-winning fiction. Sure, there were plenty of literary merit found in these pages, but little joy was actually experienced from reading them.Starting at the age of six, Kya was slowly abandoned by everyone in her family, until she was the sole person left living in a little shack at the edge of town. As the years went by, shunned by the entire town, she slowly became known as the ""Marsh Girl,"" a wild and lonely creature that few knew and most feared. This is her story. And when the town's golden boy dies, old prejudices flair up, and Kya finds herself at the receiving end of the town's anger and suspicion.This story is descriptive prose at its most verbose, and no detail—the marsh, waterways, bugs, trees, animals, and sea shells—was too small to be included. But the story has little plot and even less character development. Especially in the beginning, when Kya didn't talk to or interact with a single person, the monotony of the writing almost did me in.The other big issue is that the story is pretty hard to believe. We're supposed to accept that Kya is able to fend for herself, which includes cooking, cleaning, going to the store, buying things, and coming up with ways to make money, all at the age of six. That is way beyond the realm of possibility, let alone probability. There's only so far my beliefs can be suspended, I tell you.That's not to say I didn't enjoy a single thing here because I did. I found the middle of the book to be the most engaging. That was when Kya started interacting with others and the writing became a little bit more interesting as a result. Tate and Jumpin' were my favorite characters, and every scene they were in grabbed me. But the juxtaposition of their scenes (alive and compelling) against the ones without them (descriptive and unchanging) made the latter feel even more dull and plodding by comparison.In the end, this book just isn't for me. Everything that others loved are all the same things I didn't. I prefer my books to have interesting plot advancement, nuanced character growth, and zippy writing, none of which this book had. Instead, the plot is straightforward, the characters all remain stubbornly the same throughout, and the writing is long-winded enough to deflate even the most enthusiastic of readers.~~~~~~~~~~~~✧ Connect with me ✧ Instagram ✧"
6,https://www.goodreads.com/user/show/4271946-jessica-woodbury,Rating 2 out of 5,"All of you talked me into reading this book. The Goodreads reviews were virtually unanimously good, not just good, great. It had to be good, I thought. And because I needed an extra audiobook I bought it on Libro.fm and locked myself into reading it. Bad decision.This book is just a pile of tropes and cliches dressed up in some nice nature writing. The plot is not much of a plot and the mystery makes up only a small section of the book, and much of it ends up being courtroom scenes and not much mystery. This book is basically Manic Pixie Dream Girl In the Marsh. We spend a long time with young Kya, abandoned, fending for herself, almost entirely isolated. I was willing to be patient through all that, to see what kind of person she would grow into because that had the potential to be very interesting.Except it was not. It became less interesting the longer I read. Because Kya doesn't act like a person who has been almost entirely isolated. She just acts like a regular loner. Sure, she may have some habits that fit with her strange upbringing, but she seems to understand people and language just like a regular person. I was nearly out of my head with frustration that the book had spent so long telling me how different she was only to have her be just the same as most people. (Deciding to never love again because everyone leaves you is a pretty regular-person thing to do when you're in your 20's, for example.)This isn't a book of deep psychological insight. You can probably guess from a couple of chapters in how it will end. (And you would be right!) There are no real revelations, the plot is pretty obvious ahead of time. And it's all rather confusing because there are sections where Owens writes well, her courtroom scenes are actually quite competent, but on both the broad strokes and the specific details nothing here really rings true. And the more time that passed the more I got annoyed with this book so it finally fell from 3-stars to a rare 2-star review. (I usually quit a 2-star book.) If you're going to give me a plot I've seen a thousand times, at least wrap it in some keen insight or character development. But sadly this was a failure for me all around."
7,https://www.goodreads.com/user/show/5512657-sara,Rating 2 out of 5,"I seem to be finding myself in the minority a lot these days. The first half of this book was pretty close to marvelous, and then it went south on me (that is a pun). Anyway, after my attempt at weak humor, let me resume in a serious note to say I was expecting so much more than I got here.Kya is a mere ten years old in 1952 when she is deserted, albeit gradually, by all the members of her family and left to make it alone in the marsh country of North Carolina. She forms a real attachment and understanding of her environment, which would be a necessity to survive in such a place, and she mostly works that to her advantage. When a young man who was once a friend of her brother finds her alone and begins to offer some help and company, she learns to read and her life begins to take a turn toward something more than isolation and running barefoot through the woods.That part of the story was interesting to me. I was interested in how she would survive, whether she would connect with the outside world, and of course how she would tie into the parallel story of the 1969 murder of a young man from the neighboring town. Then, in what seemed an abrupt change of tone, the story devolved into what I would deem chick lit. The plot became shallow and the author seemed to me to have lost the thread of her story and veered into another realm.I am sorry this didn’t work for me. I wanted it to, indeed I thought it was going to. Perhaps it is me. Since it is a group read, I am anxious to see what the other members of the group saw that perhaps I did not.I had originally rated this a 3-star read, but after reflection I find that I strongly feel it was only ""OK"" and therefore I have revised the rating to 2-stars. I think I felt shy of giving it only 2 when so many of my respected friends had given it 5...but truth should prevail."
8,https://www.goodreads.com/user/show/260116-janb,Rating 2 out of 5,"You know that person? The one who doesn't like what everyone else seems to love? There has to be someone in the outlier club and this time it is me. I was highly anticipating this book after reading all the praise from readers whose tastes usually align with my own. Unfortunately, I should have DNF'd this one when very early in the book, my eyes glazed over and I began skimming pages and pages of descriptive writing. The author is a nature writer and those sections were undoubtably well-written. But I don’t care for overly descriptive writing. And then there's poetry. I skipped over those as well. Everything other reviewers say they enjoyed were things I intensely disliked. I struggled with believability. I won't list them all, but the implausibility of every single plot point was something I couldn’t get past. To make things worse, romance is not a genre I enjoy and the romance in this book had a very YA feel to it. Finally, I found the use of dialect distracting to read and often in the same paragraph a character would switch from local dialect to proper English.Sometimes my love of the story or the strength of the writing is enough for me to ignore implausibility and move past a few things I don't like. This wasn't one of those times.Recommended for readers who enjoy long, descriptive nature writing, and those who have no trouble suspending disbelief. If I had known these things before starting this book I would have skipped it, so perhaps my review will help other readers like me.* Thanks to Edelweiss for a copy of this book in exchange for an honest review"
9,https://www.goodreads.com/user/show/10171516-jessica,Rating 5 out of 5,"a reread before the movie comes out because, for once, a film adaptation looks amazing and i actually want to see it.______________________there are currently 582 people waiting for this book at my library. at first i thought that notification was a glitch; but then i read this, this impossibly tender story, and now im shocked as to why the waitlist isnt twice that. there is a reason this book has become so sought after, and it feels like a privilege to have experienced it. this is one of the most memorable coming-of-age stories i have read in quite some time. it is a story that proves the growth of a person and the cultivation of nature are not mutually exclusive. this book is a celebration of all life, human and mother earth alike. there is a very special connection between kya and the environment which raised her. the elegant prose and lyrical depictions of the marshlands are so beautifully comforting, guiding the reader through kyas world, just as it guided her throughout life. i cannot describe what an intimate feeling it is, to see the world through kyas eyes. its so enlightening to see someone comprehend that even though there is a harshness to surviving, there is also immense wonder and beauty.this story is as touching as it is inspiring. and i now have a very strong desire to take an evening walk, look at the stars, and just marvel at the world in which i live. ↠ 5 stars"
